;doc_title;sub_doc_id;sentence_num;entry_type;reg_sent;sim_sent;direct_paraphrase;sentence_split;passive-active;info_delete;example_generation;explanation;de-this-ing;info_rearange;semantic_rephrasing;TER_score
1840;סקר ישראל דיגיטלית;5;1788;1;ב) בין 201-500 ש״ח\n;ב) בין 201-500 ש״ח\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1841;סקר ישראל דיגיטלית;5;1789;1;ג) בין 501-2000 ש״ח\n;ג) בין 501-2000 ש״ח\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1842;סקר ישראל דיגיטלית;5;1790;1;ד) בין 2001-5000 ש״ח\n;ד) בין 2001-5000 ש״ח\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1843;סקר ישראל דיגיטלית;5;1791;1;ה) בין 5001-10,000 ש״ח\n;ה) בין 5001-10,000 ש״ח\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1844;סקר ישראל דיגיטלית;5;1792;1;ו) מעל 10,000 ש״ח\n;ו) מעל 10,000 ש״ח\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1845;סקר ישראל דיגיטלית;5;1793;1;27) האם רכישת העזר הייתה מסובסדת באופן חלקי/ מלא?\n;27) קיבלת עזרה בכסף מהמדינה או מארגון כדי לקנות את העזר?\n;2.0;False;;0.0;1.0;1.0;;False;;0.8333333333333334
1846;סקר ישראל דיגיטלית;5;1794;1;פרט מטעם מי העזר היה מסובסד: (חובה*)\n;מי עזר בכסף כדי לקנות את העזר?\n;1.0;False;;2.0;0.0;0.0;;False;;0.8181818181818182
1847;סקר ישראל דיגיטלית;5;1795;1;28) לאחר קבלת העזר, האם היה צורך לבצע התאמה לצרכים שלך?\n;28) מי עזר להתאים לך את העזר?\n;0.0;False;;2.0;0.0;0.0;;False;;0.7333333333333333
1848;סקר ישראל דיגיטלית;5;1796;1;א) לא\n;א) לא היה צריך להתאים לי את העזר\n;0.0;False;;0.0;1.0;1.0;;False;;1.5
1849;סקר ישראל דיגיטלית;5;1797;1;ב) כן, ע״י פיזיוטרפיסט\n;ב) כן, פיזיוטרפיסט\n;0.0;False;;1.0;0.0;0.0;;False;;0.14285714285714285
1850;סקר ישראל דיגיטלית;5;1798;1;ג) כן, ע״י מרפא בעיסוק\n;ג) כן, מרפא בעיסוק\n;0.0;False;;1.0;0.0;0.0;;False;;0.125
1851;סקר ישראל דיגיטלית;5;1799;1;ד) כן, ע״י קלינאי תקשורת\n;ד) כן, קלינאי תקשורת\n;0.0;False;;1.0;0.0;0.0;;False;;0.125
1852;סקר ישראל דיגיטלית;5;1800;1;ה) כן, ע״י רופא\n;ה) כן, רופא\n;0.0;False;;1.0;0.0;0.0;;False;;0.14285714285714285
1853;סקר ישראל דיגיטלית;5;1801;1;29) האם קיבלת הכשרה כלשהי איך להשתמש בעזר?\n;29) מישהו לימד אותך איך להשתמש בעזר?\n;0.0;False;;1.0;0.0;0.0;;False;;0.36363636363636365
1854;סקר ישראל דיגיטלית;5;1802;1;א) לא \n;א) רציתי, אבל אף אחד לא לימד אותי\n;0.0;False;;0.0;1.0;1.0;;False;;1.75
1855;סקר ישראל דיגיטלית;5;1803;1;ב) לא היה לי צורך\n;ב) לא הייתי צריך עזרה, למדתי בעצמי\n;1.0;False;;0.0;1.0;1.0;;False;;0.8571428571428571
1856;סקר ישראל דיגיטלית;5;1804;1;ג) ע״י רופא\n;ג) כן, רופא\n;0.0;False;;0.0;0.0;0.0;;False;;0.4
1857;סקר ישראל דיגיטלית;5;1805;1;ד) ע״י מרפא בעיסוק\n;ד) כן, מרפא בעיסוק\n;0.0;False;;0.0;0.0;0.0;;False;;0.3333333333333333
1858;סקר ישראל דיגיטלית;5;1806;1;ה) ע״י קלינאי תקשורת\n;ה) כן, קלינאי תקשורת\n;0.0;False;;0.0;0.0;0.0;;False;;0.3333333333333333
1859;סקר ישראל דיגיטלית;5;1807;1;ו) ע״י פיזיוטרפיסט\n;ו) כן, פיזיוטרפיסט\n;0.0;False;;0.0;0.0;0.0;;False;;0.4
1860;סקר ישראל דיגיטלית;5;1808;1;ז) במרפאה לעיסוק\n;ז) כן, צוות במרפאה לעיסוק\n;0.0;False;;0.0;1.0;1.0;;False;;0.6
1861;סקר ישראל דיגיטלית;5;1809;1;30) מה, אם בכלל, היית משנה בעזר כדי לעשות אותו טוב יותר?\n;30) מה צריך לשנות בעזר שלך, כדי שהעזר יהיה טוב יותר?\n;0.0;False;;1.0;0.0;0.0;;False;;0.5294117647058824
1862;סקר ישראל דיגיטלית;5;1810;1;א) גודל\n;א) גודל (קטן או גדול יותר)\n;0.0;False;;0.0;1.0;2.0;;False;;1.5
1863;סקר ישראל דיגיטלית;5;1811;1;ב) משקל\n;ב) משקל (כבד או קל יותר)\n;0.0;False;;0.0;1.0;2.0;;False;;1.5
1864;סקר ישראל דיגיטלית;5;1812;1;ג) קל יותר לתזוזה\n;ג) נוח יותר להזיז ממקום למקום\n;1.0;False;;0.0;1.0;1.0;;False;;0.6666666666666666
1865;סקר ישראל דיגיטלית;5;1813;1;ד) מראה\n;ד) יופי (איך שהעזר נראה)\n;0.0;False;;0.0;1.0;2.0;;False;;1.5
1866;סקר ישראל דיגיטלית;5;1814;1;ה) קל יותר לשימוש\n;ה) נוח יותר לשימוש\n;0.0;False;;0.0;0.0;0.0;;False;;0.16666666666666666
1867;סקר ישראל דיגיטלית;5;1815;1;ו) אמינות\n;ו) אמינות (שהעזר יעשה מה שאני צריך ממנו)\n;0.0;False;;0.0;1.0;2.0;;False;;2.0
1868;סקר ישראל דיגיטלית;5;1816;1;ז) לא הייתי משנה כלום\n;ז) לא הייתי משנה כלום\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1869;סקר ישראל דיגיטלית;5;1817;1;31) עד כמה העזר משפר את יכולות העצמאות שלך?\n;31) כמה העזר משפר את העצמאות שלך?\n;0.0;False;;1.0;0.0;0.0;;False;;0.16666666666666666
1870;סקר ישראל דיגיטלית;5;1818;1;א) באופן מהותי\n;א) משפר מאוד\n;0.0;False;;0.0;0.0;0.0;;False;;0.4
1871;סקר ישראל דיגיטלית;5;1819;1;ב) משפר מעט\n;ב) משפר קצת\n;1.0;False;;0.0;0.0;0.0;;False;;0.2
1872;סקר ישראל דיגיטלית;5;1820;1;ג) לא משפיע בכלל\n;ג) לא משפר\n;0.0;False;;1.0;0.0;0.0;;False;;0.3333333333333333
1873;סקר ישראל דיגיטלית;6;1821;1;19) מדוע אתה לא משתמש בעזרים מסייעים לביצוע פעולות במרחב הביתי?\n;19) למה אתה לא משתמש בעזר מסייע בבית?\n;1.0;False;;2.0;0.0;0.0;;False;;0.5
1874;סקר ישראל דיגיטלית;6;1822;1;א) אין עזר שיכול לסייע לי\n;א) אין עזר שיכול לעזור לי\n;1.0;False;;0.0;0.0;0.0;;False;;0.125
1875;סקר ישראל דיגיטלית;6;1823;1;ב) אני לא יודע אם יש עזר שיכול לסייע לי\n;ב) אני לא יודע אם יש עזר שיכול לעזור לי\n;1.0;False;;0.0;0.0;0.0;;False;;0.08333333333333333
1876;סקר ישראל דיגיטלית;6;1824;1;ג) העזר היה יקר מדי בשבילי\n;ג) העזר עולה יותר מדי כסף\n;0.0;False;;0.0;0.0;0.0;;False;;0.375
1877;סקר ישראל דיגיטלית;6;1825;1;ד) ניסיתי למצוא עזר ולא הצלחתי\n;ד) ניסיתי למצוא עזר ולא הצלחתי\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1878;סקר ישראל דיגיטלית;6;1826;1;ה) רכשתי עזר אבל אני לא משתמש בו\n;ה) קניתי עזר, אבל אני לא משתמש בעזר שקניתי\n;1.0;False;;0.0;1.0;1.0;;False;;0.4
1879;סקר ישראל דיגיטלית;6;1827;2;20) האם ישנן פעילויות בבית שהיית רוצה לבצע ואינך יכול לבצע בעצמך, וידוע לך שעזר טכנולוגי היה יכול לסייע לך לבצע אותן לבד?\n;20) לפעמים יש דברים שאנחנו רוצים לעשות בבית לבד, אבל קשה לנו. יש דברים שאתה רוצה לעשות בבית שעזרים מסייעים יכולים לעזור לך?\n;5.0;True;;0.0;0.0;0.0;;False;;0.8888888888888888
1880;סקר ישראל דיגיטלית;6;1828;1;21) איזה פעילויות?\n;21) באילו דברים עזר מסייע יכול לעזור לך?\n;0.0;False;;0.0;1.0;1.0;;False;;1.1666666666666667
1881;סקר ישראל דיגיטלית;6;1829;1;א) לאכול\n;א) לאכול\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1882;סקר ישראל דיגיטלית;6;1830;1;ב) להתלבש\n;ב) להתלבש\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1883;סקר ישראל דיגיטלית;6;1831;1;ג) להתקלח\n;ג) להתקלח\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1884;סקר ישראל דיגיטלית;6;1832;1;ד) לנקות\n;ד) לנקות\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1885;סקר ישראל דיגיטלית;6;1833;1;ה) לבשל\n;ה) לבשל\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1886;סקר ישראל דיגיטלית;6;1834;1;ו) לכבס\n;ו) לכבס\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1887;סקר ישראל דיגיטלית;6;1835;1;ז) להפעיל מכשירים\n;ז) להפעיל מכשירים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1888;סקר ישראל דיגיטלית;6;1836;1;ח) לתקשורת עם אחרים\n;ח) לתקשר (לדבר) עם אנשים\n;0.0;False;;0.0;1.0;2.0;;False;;0.8333333333333334
1889;סקר ישראל דיגיטלית;6;1837;1;ט) לשימוש במחשב\n;ט) להשתמש במחשב\n;1.0;False;;0.0;0.0;0.0;;False;;0.2
1890;סקר ישראל דיגיטלית;6;1838;1;י) לפנאי\n;י) לפנאי (לכייף, לזמן החופשי)\n;0.0;False;;0.0;1.0;2.0;;False;;1.5
1891;סקר ישראל דיגיטלית;6;1839;1;כ) לישון\n;כ) לישון\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1892;סקר ישראל דיגיטלית;6;1840;1;22) האם היית רוצה לקבל עזר טכנולוגי לביצוע אחת מפעולות אלו?\n;22) היית רוצה לקבל עזר טכנולוגי שיעזור לך בבית?\n;0.0;False;;1.0;0.0;0.0;;False;;0.35714285714285715
1893;סקר ישראל דיגיטלית;6;1841;1;23) (אם ענה כן)- מה מונע מבעדך?\n;23) אם כן, למה אין לך עזר?\n;0.0;False;;0.0;0.0;0.0;;False;;0.6363636363636364
1894;סקר ישראל דיגיטלית;6;1842;1;א) הם אינם זמינים בקהילה\n;א) אי אפשר למצוא את העזר\n;0.0;False;;0.0;1.0;1.0;;False;;0.7142857142857143
1895;סקר ישראל דיגיטלית;6;1843;1;ב) אני לא יודע איפה להשיג אותם\n;ב) אני לא יודע איפה למצוא את העזר\n;1.0;False;;0.0;1.0;1.0;;False;;0.3333333333333333
1896;סקר ישראל דיגיטלית;6;1844;1;ג) אני לא יכול להרשות לעצמי\n;ג) העזר עולה יותר מדי כסף\n;0.0;False;;0.0;0.0;0.0;;False;;0.625
1897;סקר ישראל דיגיטלית;6;1845;1;ד) הם לא עובדים\n;ד) העזר לא עובד\n;0.0;False;;0.0;0.0;0.0;;False;;0.3333333333333333
1898;סקר ישראל דיגיטלית;6;1846;1;ה) אני לא יכול להשתמש בהם\n;ה) העזר לא מתאים למוגבלות שלי\n;0.0;False;;0.0;0.0;0.0;;False;;0.5
1899;סקר ישראל דיגיטלית;6;1847;2;ו) הם לא מתאימים לסביבה שלי\n;ו) העזר לא מתאים לסביבה שלי. למשל: העזר גדול מדי בשביל הבית שלי\n;0.0;True;;0.0;2.0;1.0;;False;;1.375
1900;סקר ישראל דיגיטלית;6;1848;1;24) איך היית מעדיף לקבל המלצה על עזרים מסייעים?\n;24) איך היית רוצה לדעת על עזר מסייע שיכול להתאים לך?\n;1.0;False;;0.0;1.0;1.0;;False;;0.6666666666666666
1901;סקר ישראל דיגיטלית;6;1849;2;א) פגישה עם איש מקצוע (רופא, מרפא בעיסוק, פיזיוטרפיסט וכד׳)\n;א) פגישה עם איש מקצוע. למשל: רופא, מרפא בעיסוק, פיזיוטרפיסט\n;0.0;True;;0.0;2.0;0.0;;False;;0.25
1902;סקר ישראל דיגיטלית;6;1850;1;ב) אתר אינטרנט למציאת מוצרים\n;ב) אתר אינטרנט על עזרים\n;0.0;False;;0.0;0.0;0.0;;False;;0.2857142857142857
1903;סקר ישראל דיגיטלית;6;1851;1;ג) המלצה מחבר/ איש משפחה\n;ג) ממישהו שאני מכיר\n;0.0;False;;1.0;0.0;0.0;;False;;0.5714285714285714
1904;סקר ישראל דיגיטלית;6;1852;1;ד) קופת חולים\n;ד) קופת חולים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1905;סקר ישראל דיגיטלית;6;1853;1;ה) דרך משרד הבריאות/ רווחה/ ביטוח לאומי\n;ה) משרד הבריאות, רווחה או ביטוח לאומי\n;0.0;False;;0.0;1.0;1.0;;False;;0.5555555555555556
1906;סקר ישראל דיגיטלית;7;1854;1;20) תאר לאן / למי פנית לחיפוש העזר\n;20) לאן פנית (איפה התייעצת) כדי למצוא עזר מתאים? \n;1.0;False;;0.0;1.0;2.0;;False;;1.1
1907;סקר ישראל דיגיטלית;7;1855;1;א) קופת חולים\n;א) קופת חולים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1908;סקר ישראל דיגיטלית;7;1856;1;ב) בית חולים\n;ב) בית חולים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1909;סקר ישראל דיגיטלית;7;1857;1;ג) מרפאות עיסוק\n;ג) מרפאות עיסוק\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1910;סקר ישראל דיגיטלית;7;1858;2;ד) איש מקצוע\n;ד) איש מקצוע. למשל: פיזיותרפיסט\n;0.0;True;;0.0;2.0;1.0;;False;;0.8
1911;סקר ישראל דיגיטלית;7;1859;1;ה) חנות\n;ה) חנות\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1912;סקר ישראל דיגיטלית;7;1860;1;ו) אתר אינטרנט\n;ו) אתר אינטרנט\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1913;סקר ישראל דיגיטלית;7;1861;1;19) האם מישהו עזר לך בתהליך חיפוש העזר?\n;19) מישהו עזר לך לחפש את העזר?\n;0.0;False;;1.0;0.0;0.0;;False;;0.2727272727272727
1914;סקר ישראל דיגיטלית;7;1862;1;א) לא\n;א) לא\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1915;סקר ישראל דיגיטלית;7;1863;2;ב) איש מקצוע (רופא, מרפא בעיסוק, פיזיוטרפיסט וכד׳)\n;ב) כן, איש מקצוע. למשל: רופא, מרפא בעיסוק, פיזיוטרפיסט\n;0.0;True;;0.0;2.0;1.0;;False;;0.5
1916;סקר ישראל דיגיטלית;7;1864;2;ג) חבר/ איש משפחה\n;ג) כן, מישהו שאני מכיר. למשל: חבר, איש משפחה\n;0.0;True;;0.0;2.0;1.0;;False;;1.6666666666666667
1917;סקר ישראל דיגיטלית;7;1865;1;ד) קראתי איך לבחור באינטרנט\n;ד) קראתי איך לבחור באינטרנט\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1918;סקר ישראל דיגיטלית;7;1866;2;20) האם ישנן פעילויות בבית שהיית רוצה לבצע ואינך יכול לבצע בעצמך, שעזר טכנולוגי היה יכול לסייע לך לבצע אותן לבד?\n;20) לפעמים יש דברים שאנחנו רוצים לעשות בבית לבד, אבל קשה לנו. יש דברים שאתה רוצה לעשות בבית שעזרים מסייעים יכול לעזור לך?\n;5.0;True;;0.0;1.0;1.0;;False;;0.92
1919;סקר ישראל דיגיטלית;7;1867;1;21) (במידה וכן)- איזה פעילויות?\n;21) אם כן, באילו דברים עזר מסייע יכול לעזור לך?\n;1.0;False;;0.0;1.0;1.0;;False;;1.1111111111111112
1920;סקר ישראל דיגיטלית;7;1868;1;א) לאכול\n;א) לאכול\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1921;סקר ישראל דיגיטלית;7;1869;1;ב) להתלבש\n;ב) להתלבש\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1922;סקר ישראל דיגיטלית;7;1870;1;ג) להתקלח\n;ג) להתקלח\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1923;סקר ישראל דיגיטלית;7;1871;1;ד) לנקות\n;ד) לנקות\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1924;סקר ישראל דיגיטלית;7;1872;1;ה) לבשל\n;ה) לבשל\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1925;סקר ישראל דיגיטלית;7;1873;1;ו) לכבס\n;ו) לכבס\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1926;סקר ישראל דיגיטלית;7;1874;1;ז) להפעיל מכשירים\n;ז) להפעיל מכשירים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1927;סקר ישראל דיגיטלית;7;1875;1;ח) לישון\n;ח) לישון\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1928;סקר ישראל דיגיטלית;7;1876;1;ט) לשימוש במחשב\n;ט) להשתמש במחשב\n;1.0;False;;0.0;0.0;0.0;;False;;0.2
1929;סקר ישראל דיגיטלית;7;1877;1;י) לכיף\n;י) לכייף\n;0.0;False;;0.0;0.0;0.0;;False;;0.25
1930;סקר ישראל דיגיטלית;7;1878;1;כ) לתקשר עם אנשים\n;כ) לתקשר (לדבר) עם אנשים\n;0.0;False;;0.0;1.0;2.0;;False;;0.5
1931;סקר ישראל דיגיטלית;7;1879;1;22) האם היית רוצה לקבל עזר טכנולוגי לביצוע אחת מפעולות אלו?\n;22) היית רוצה לקבל עזר טכנולוגי שיעזור לך בבית?\n;0.0;False;;1.0;0.0;0.0;;False;;0.35714285714285715
1932;סקר ישראל דיגיטלית;7;1880;1;23) (במידה וכן) מה מונע מבעדך?\n;23) אם כן, למה אין לך עזר?\n;1.0;False;;0.0;0.0;0.0;;False;;0.6363636363636364
1933;סקר ישראל דיגיטלית;7;1881;1;א) הם אינם זמינים בקהילה\n;א) אי אפשר למצוא את העזר\n;0.0;False;;0.0;1.0;1.0;;False;;0.7142857142857143
1934;סקר ישראל דיגיטלית;7;1882;1;ב) אני לא יודע איפה להשיג אותם\n;ב) אני לא יודע איפה למצוא את העזר\n;1.0;False;;0.0;1.0;1.0;;False;;0.3333333333333333
1935;סקר ישראל דיגיטלית;7;1883;1;ג) אני לא יכול להרשות לעצמי\n;ג) העזר עולה יותר מדי כסף\n;0.0;False;;0.0;0.0;0.0;;False;;0.625
1936;סקר ישראל דיגיטלית;7;1884;1;ד) הם לא עובדים\n;ד) העזר לא עובד\n;0.0;False;;0.0;0.0;0.0;;False;;0.3333333333333333
1937;סקר ישראל דיגיטלית;7;1885;1;ה) אני לא יכול להשתמש בהם\n;ה) העזר לא מתאים למוגבלות שלי\n;0.0;False;;0.0;0.0;0.0;;False;;0.5
1938;סקר ישראל דיגיטלית;7;1886;2;ו) הם לא מתאימים לסביבה שלי\n;ו) העזר לא מתאים לסביבה שלי. למשל: העזר גדול מדי בשביל הבית שלי\n;0.0;True;;0.0;2.0;1.0;;False;;1.375
1939;סקר ישראל דיגיטלית;7;1887;1;24) איך היית מעדיף לקבל עזרים מסייעים?\n;24) איך אתה מעדיף לקבל עזר מסייע?\n;0.0;False;;0.0;0.0;0.0;;False;;0.3
1940;סקר ישראל דיגיטלית;7;1888;2;א) פגישה עם איש מקצוע (רופא, מרפא בעיסוק, פיזיוטרפיסט וכד׳)\n;א) פגישה עם איש מקצוע. למשל: רופא, מרפא בעיסוק, פיזיוטרפיסט\n;0.0;True;;0.0;2.0;0.0;;False;;0.25
1941;סקר ישראל דיגיטלית;7;1889;1;ב) אתר אינטרנט למציאת מוצרים\n;ב) אתר אינטרנט של עזרים\n;0.0;False;;0.0;0.0;0.0;;False;;0.2857142857142857
1942;סקר ישראל דיגיטלית;7;1890;1;ג) המלצה מחבר/ איש משפחה\n;ג) המלצה ממישהו שאני מכיר\n;0.0;False;;0.0;0.0;0.0;;False;;0.42857142857142855
1943;סקר ישראל דיגיטלית;7;1891;1;ד) קופת חולים\n;ד) קופת חולים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1944;סקר ישראל דיגיטלית;7;1892;1;ה) דרך משרד הבריאות/ רווחה/ ביטוח לאומי\n;ה) דרך משרד הבריאות, רווחה או ביטוח לאומי\n;0.0;False;;0.0;1.0;1.0;;False;;0.4444444444444444
1945;סקר ישראל דיגיטלית;8;1893;1;19) מדוע אתה לא משתמש בעזר?\n;19) למה אתה לא משתמש בעזר?\n;1.0;False;;0.0;0.0;0.0;;False;;0.1111111111111111
1946;סקר ישראל דיגיטלית;8;1894;1;א) אין לי בו צורך\n;א) אני לא צריך את העזר\n;1.0;False;;0.0;1.0;1.0;;False;;0.7142857142857143
1947;סקר ישראל דיגיטלית;8;1895;1;ב) העזר אינו יעיל\n;ב) העזר לא עובד טוב\n;2.0;False;;0.0;0.0;0.0;;False;;0.5
1948;סקר ישראל דיגיטלית;8;1896;1;ג) העזר קשה מדי לשימוש\n;ג) אני לא מצליח להשתמש בעזר\n;1.0;False;;0.0;1.0;1.0;;False;;0.7142857142857143
1949;סקר ישראל דיגיטלית;8;1897;2;ד) העזר לא מתאים לסביבה שלי\n;ד) העזר לא מתאים לסביבה שלי. למשל: העזר גדול מדי בשביל הבית שלי\n;0.0;True;;0.0;2.0;1.0;;False;;1.125
1950;סקר ישראל דיגיטלית;8;1898;1;ה) העזר מכאיב לי\n;ה) העזר מכאיב לי\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1951;סקר ישראל דיגיטלית;8;1899;1;ו) לא בוצעה התאמה טובה\n;ו) העזר לא מתאים למוגבלות שלי\n;0.0;False;;0.0;1.0;1.0;;False;;0.5714285714285714
1952;סקר ישראל דיגיטלית;8;1900;1;ז) משקל העזר\n;ז) העזר שוקל הרבה (כבד מדי)\n;0.0;False;;0.0;1.0;2.0;;False;;1.4
1953;סקר ישראל דיגיטלית;8;1901;1;ח) מראה העזר\n;ח) אני לא אוהב את איך שהעזר נראה\n;0.0;False;;0.0;1.0;1.0;;False;;1.4
1954;סקר ישראל דיגיטלית;8;1902;1;ט) העזר התקלקל / נשבר\n;ט) העזר התקלקל או נשבר\n;0.0;False;;0.0;0.0;0.0;;False;;0.14285714285714285
1955;סקר ישראל דיגיטלית;8;1903;1;20) כמה זמן העזר ברשותך?\n;20) כמה זמן יש לך את העזר?\n;1.0;False;;0.0;1.0;1.0;;False;;0.5
1956;סקר ישראל דיגיטלית;8;1904;1;א) פחות משנה\n;א) עד שנה\n;0.0;False;;0.0;0.0;0.0;;False;;0.4
1957;סקר ישראל דיגיטלית;8;1905;1;ב) בין 1-3 שנים\n;ב) בין 1-3 שנים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1958;סקר ישראל דיגיטלית;8;1906;1;ג) בין 3-5 שנים\n;ג) בין 3-5 שנים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1959;סקר ישראל דיגיטלית;8;1907;1;ד) יותר מ-5 שנים\n;ד) יותר מ-5 שנים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1960;סקר ישראל דיגיטלית;8;1908;1;21) היכן רכשת את העזר?\n;21) איפה קנית את העזר?\n;2.0;False;;0.0;0.0;0.0;;False;;0.25
1961;סקר ישראל דיגיטלית;8;1909;1;א) קופת חולים\n;א) קופת חולים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1962;סקר ישראל דיגיטלית;8;1910;1;ב) בית חולים\n;ב) בית חולים\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1963;סקר ישראל דיגיטלית;8;1911;1;ג) מרפאות עיסוק\n;ג) מרפאות עיסוק\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1964;סקר ישראל דיגיטלית;8;1912;2;ד) איש מקצוע\n;ד) איש מקצוע. למשל: פיזיותרפיסט\n;0.0;True;;0.0;2.0;1.0;;False;;0.8
1965;סקר ישראל דיגיטלית;8;1913;1;ה) חנות\n;ה) חנות\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1966;סקר ישראל דיגיטלית;8;1914;1;ו) אתר אינטרנט\n;ו) אתר אינטרנט\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1967;סקר ישראל דיגיטלית;8;1915;1;22) האם מישהו ליווה אותך בתהליך בחירת העזר?\n;22) מישהו עזר לך לבחור את העזר?\n;1.0;False;;1.0;0.0;0.0;;False;;0.45454545454545453
1968;סקר ישראל דיגיטלית;8;1916;1;א) לא\n;א) לא\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1969;סקר ישראל דיגיטלית;8;1917;2;ב) איש מקצוע (רופא, מרפא בעיסוק, פיזיוטרפיסט וכד׳)\n;ב) כן. איש מקצוע. למשל: רופא, מרפא בעיסוק, פיזיוטרפיסט\n;0.0;True;;0.0;2.0;1.0;;False;;0.5
1970;סקר ישראל דיגיטלית;8;1918;2;ג) חבר/ איש משפחה\n;ג) כן, מישהו שאני מכיר. למשל: חבר, איש משפחה\n;0.0;True;;0.0;2.0;1.0;;False;;1.6666666666666667
1971;סקר ישראל דיגיטלית;8;1919;1;ד) קראתי איך לבחור באינטרנט\n;ד) קראתי באינטרנט איך לבחור \n;0.0;False;;0.0;0.0;0.0;;False;;0.14285714285714285
1972;סקר ישראל דיגיטלית;8;1920;1;23) האם התבצע תהליך התאמה כלשהו?\n;23) התאימו לך את העזר?\n;0.0;False;;1.0;0.0;0.0;;False;;0.5555555555555556
1973;סקר ישראל דיגיטלית;8;1921;1;א) לא\n;א) לא\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1974;סקר ישראל דיגיטלית;8;1922;1;ב) כן, איש במקצוע התאים לי אותו\n;ב) כן, איש במקצוע התאים לי אותו\n;0.0;False;;0.0;0.0;0.0;;False;;0.0
1975;סקר ישראל דיגיטלית;8;1923;1;ג) כן, קיבלתי הנחיות התאמה מהמקום שרכשתי אותו\n;ג) כן, קיבלתי הוראות מהמקום שקניתי איך להתאים את העזר\n;2.0;False;;0.0;1.0;1.0;;False;;0.6363636363636364
1976;סקר ישראל דיגיטלית;8;1924;1;24) מה היה יכול להשתנות בשביל שתשתמש בעזר?\n;24) מה יכול לעזור לך כדי שתשתמש בעזר?\n;1.0;False;;0.0;0.0;0.0;;False;;0.36363636363636365
1977;סקר ישראל דיגיטלית;8;1925;1;א) ליווי והתאמה של איש מקצוע\n;א) שאיש מקצוע (למשל: רופא, מרפא בעיסוק) יעזור לי להתאים את העזר\n;0.0;False;;0.0;2.0;1.0;;False;;1.875
1978;סקר ישראל דיגיטלית;8;1926;1;ב) מידע רב יותר על העזר בשלב מקדים לרכישה\n;ב) לדעת יותר על העזר - לפני שאני קונה עזר\n;1.0;False;;0.0;0.0;0.0;;False;;0.6363636363636364
1979;סקר ישראל דיגיטלית;8;1927;1;ג) מקום שמספק שירות ותמיכה לעזר\n;ג) מקום שנותן שירות ותמיכה (עזרה) למי שצריך עזר\n;1.0;False;;0.0;1.0;2.0;;False;;0.875
1980;סקר ישראל דיגיטלית;8;1928;1;25) איך היית מעדיף לקבל עזרים מסייעים?\n;25) איך אתה מעדיף (רוצה) לקבל עזר מסייע?\n;0.0;False;;0.0;1.0;2.0;;False;;0.6
1981;סקר ישראל דיגיטלית;8;1929;2;א) פגישה עם איש מקצוע (רופא, מרפא בעיסוק, פיזיוטרפיסט וכד׳)\n;א) פגישה עם איש מקצוע. למשל: רופא, מרפא בעיסוק, פיזיוטרפיסט\n;0.0;True;;0.0;2.0;0.0;;False;;0.25
